L2HIT_STREAM_PREF_REQ_QUE_FULL_total_count, 0,             0

L2HIT_HIT_TRAIN_STREAM_count, 425,             0
L2HIT_HIT_TRAIN_STREAM_total_count, 425,             0

L2HIT_MISS_TRAIN_STREAM_count, 425,             0
L2HIT_MISS_TRAIN_STREAM_total_count, 425,             0

L2HIT_STREAM_TRAIN_CREATE_count, 0,             0
L2HIT_STREAM_TRAIN_CREATE_total_count, 0,             0

L2HIT_STREAM_BUFFER_REQ_count, 0,             0
L2HIT_STREAM_BUFFER_REQ_total_count, 0,             0

L2HIT_STREAM_PREF_DCACHE_HIT_count, 426,             0
L2HIT_STREAM_PREF_DCACHE_HIT_total_count, 426,             0

L2HIT_STREAM_PREF_DCACHE_INSERT_count, 426,             0
L2HIT_STREAM_PREF_DCACHE_INSERT_total_count, 426,             0

L2HIT_STREAM_L2_MISS_count, 426,             0
L2HIT_STREAM_L2_MISS_total_count, 426,             0

L2HIT_STREAM_DCACHE_PORT_FULL_count, 0,             0
L2HIT_STREAM_DCACHE_PORT_FULL_total_count, 0,             0

L2HIT_STREAM_PREF_L1_PORT_FULL_count, 0,             0
L2HIT_STREAM_PREF_L1_PORT_FULL_total_count, 0,             0

L2HIT_TRAIN_HIT_DEMAND_count, 427,             0
L2HIT_TRAIN_HIT_DEMAND_total_count, 427,             0

L2HIT_TRAIN_MISS_REQ_count, 427,             0
L2HIT_TRAIN_MISS_REQ_total_count, 427,             0

L2HIT_TRAIN_FILTER_MISS_count, 428,             0
L2HIT_TRAIN_FILTER_MISS_total_count, 428,             0

L2HIT_TRAIN_FILTER_HIT_count, 428,             0
L2HIT_TRAIN_FILTER_HIT_total_count, 428,             0

L2HIT_PREF_REQ_DCACHE_HIT_count, 429,             0
L2HIT_PREF_REQ_DCACHE_HIT_total_count, 429,             0

L2HIT_PREF_REQ_DCACHE_MISS_count, 429,             0
L2HIT_PREF_REQ_DCACHE_MISS_total_count, 429,             0

L2HIT_L2SEND_Q_FULL_count, 430,             0
L2HIT_L2SEND_Q_FULL_total_count, 430,             0

L2HIT_L2SEND_Q_ENTER_count, 430,             0
L2HIT_L2SEND_Q_ENTER_total_count, 430,             0

L2HIT_MEM_REQ_count, 0,             0
L2HIT_MEM_REQ_total_count, 0,             0

REMOVE_REDUNDANT_STREAM_STAT_count, 0,             0
REMOVE_REDUNDANT_STREAM_STAT_total_count, 0,             0

REPLACE_OLD_STREAM_count, 0,            36
REPLACE_OLD_STREAM_total_count, 0,            36

REQ_SEND_QUEUE_STALL_count, 0,             0
REQ_SEND_QUEUE_STALL_total_count, 0,             0

STREAM_ENTER_RA_count, 0,             0
STREAM_ENTER_RA_total_count, 0,             0

CORE_STREAM_LENGTH_0_count, 431,             0
CORE_STREAM_LENGTH_0_total_count, 431,             0

CORE_STREAM_LENGTH_10_count, 431,             0
CORE_STREAM_LENGTH_10_total_count, 431,             0

CORE_STREAM_LENGTH_20_count, 431,             0
CORE_STREAM_LENGTH_20_total_count, 431,             0

CORE_STREAM_LENGTH_30_count, 431,             0
CORE_STREAM_LENGTH_30_total_count, 431,             0

CORE_STREAM_LENGTH_40_count, 431,             1
CORE_STREAM_LENGTH_40_total_count, 431,             1

CORE_STREAM_LENGTH_50_count, 431,             0
CORE_STREAM_LENGTH_50_total_count, 431,             0

CORE_STREAM_LENGTH_60_count, 431,             0
CORE_STREAM_LENGTH_60_total_count, 431,             0

CORE_STREAM_LENGTH_70_count, 431,             0
CORE_STREAM_LENGTH_70_total_count, 431,             0

CORE_STREAM_LENGTH_80_count, 431,             0
CORE_STREAM_LENGTH_80_total_count, 431,             0

CORE_STREAM_LENGTH_90_count, 431,             0
CORE_STREAM_LENGTH_90_total_count, 431,             0

CORE_STREAM_LENGTH_100_P_count, 431,             0
CORE_STREAM_LENGTH_100_P_total_count, 431,             0

CORE_CUM_STREAM_LENGTH_0_count, 432,             0
CORE_CUM_STREAM_LENGTH_0_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_10_count, 432,             0
CORE_CUM_STREAM_LENGTH_10_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_20_count, 432,             0
CORE_CUM_STREAM_LENGTH_20_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_30_count, 432,             0
CORE_CUM_STREAM_LENGTH_30_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_40_count, 432,            48
CORE_CUM_STREAM_LENGTH_40_total_count, 432,            48

CORE_CUM_STREAM_LENGTH_50_count, 432,             0
CORE_CUM_STREAM_LENGTH_50_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_60_count, 432,             0
CORE_CUM_STREAM_LENGTH_60_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_70_count, 432,             0
CORE_CUM_STREAM_LENGTH_70_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_80_count, 432,             0
CORE_CUM_STREAM_LENGTH_80_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_90_count, 432,             0
CORE_CUM_STREAM_LENGTH_90_total_count, 432,             0

CORE_CUM_STREAM_LENGTH_100_P_count, 432,             0
CORE_CUM_STREAM_LENGTH_100_P_total_count, 432,             0

CORE_STREAM_TRAIN_HITS_0_count, 433,             0
CORE_STREAM_TRAIN_HITS_0_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_10_count, 433,             0
CORE_STREAM_TRAIN_HITS_10_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_20_count, 433,             1
CORE_STREAM_TRAIN_HITS_20_total_count, 433,             1

CORE_STREAM_TRAIN_HITS_30_count, 433,             0
CORE_STREAM_TRAIN_HITS_30_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_40_count, 433,             0
CORE_STREAM_TRAIN_HITS_40_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_50_count, 433,             0
CORE_STREAM_TRAIN_HITS_50_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_60_count, 433,             0
CORE_STREAM_TRAIN_HITS_60_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_70_count, 433,             0
CORE_STREAM_TRAIN_HITS_70_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_80_count, 433,             0
CORE_STREAM_TRAIN_HITS_80_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_90_count, 433,             0
CORE_STREAM_TRAIN_HITS_90_total_count, 433,             0

CORE_STREAM_TRAIN_HITS_100_P_count, 433,             0
CORE_STREAM_TRAIN_HITS_100_P_total_count, 433,             0

CORE_CUM_STREAM_TRAIN_HITS_0_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_0_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_10_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_10_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_20_count, 434,            21
CORE_CUM_STREAM_TRAIN_HITS_20_total_count, 434,            21

CORE_CUM_STREAM_TRAIN_HITS_30_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_30_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_40_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_40_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_50_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_50_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_60_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_60_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_70_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_70_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_80_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_80_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_90_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_90_total_count, 434,             0

CORE_CUM_STREAM_TRAIN_HITS_100_P_count, 434,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count, 434,             0

CORE_STREAM_TRAIN_CREATE_count, 0,            52
CORE_STREAM_TRAIN_CREATE_total_count, 0,            52



