Core, 0, 0
Cumulative_Cycles, 0, 7726                
Cumulative_Instructions, 0, 1003                
Periodic_Cycles, 0, 7726                
Periodic_Instructions, 0, 1003                
CBR_CORRECT_count, 27,           139
CBR_CORRECT_total_count, 27,           139

CBR_CORRECT_BTB_MISS_NT_NT_count, 27,             0
CBR_CORRECT_BTB_MISS_NT_NT_total_count, 27,             0

CBR_RECOVER_MISPREDICT_count, 27,             0
CBR_RECOVER_MISPREDICT_total_count, 27,             0

CBR_RECOVER_MISFETCH_count, 27,             0
CBR_RECOVER_MISFETCH_total_count, 27,             0

CBR_RECOVER_BTB_MISS_T_T_count, 27,             0
CBR_RECOVER_BTB_MISS_T_T_total_count, 27,             0

CBR_RECOVER_BTB_MISS_T_NT_count, 27,             0
CBR_RECOVER_BTB_MISS_T_NT_total_count, 27,             0

CBR_RECOVER_BTB_MISS_NT_T_count, 27,            11
CBR_RECOVER_BTB_MISS_NT_T_total_count, 27,            11

BR_CORRECT_count, 28,             2
BR_CORRECT_total_count, 28,             2

BR_RECOVER_count, 28,             6
BR_RECOVER_total_count, 28,             6

ICALL_CORRECT_IBTB_count, 29,             0
ICALL_CORRECT_IBTB_total_count, 29,             0

ICALL_CORRECT_BTB_count, 29,             0
ICALL_CORRECT_BTB_total_count, 29,             0

ICALL_RECOVER_IBTB_MISFETCH_count, 29,             0
ICALL_RECOVER_IBTB_MISFETCH_total_count, 29,             0

ICALL_RECOVER_BTB_MISFETCH_count, 29,             0
ICALL_RECOVER_BTB_MISFETCH_total_count, 29,             0

ICALL_RECOVER_XBTB_MISS_count, 29,             0
ICALL_RECOVER_XBTB_MISS_total_count, 29,             0

IBR_CORRECT_IBTB_count, 30,             0
IBR_CORRECT_IBTB_total_count, 30,             0

IBR_CORRECT_BTB_count, 30,             0
IBR_CORRECT_BTB_total_count, 30,             0

IBR_RECOVER_IBTB_MISFETCH_count, 30,             0
IBR_RECOVER_IBTB_MISFETCH_total_count, 30,             0

IBR_RECOVER_BTB_MISFETCH_count, 30,             0
IBR_RECOVER_BTB_MISFETCH_total_count, 30,             0

IBR_RECOVER_XBTB_MISS_count, 30,             1
IBR_RECOVER_XBTB_MISS_total_count, 30,             1

ICO_CORRECT_count, 31,             0
ICO_CORRECT_total_count, 31,             0

ICO_RECOVER_count, 31,             0
ICO_RECOVER_total_count, 31,             0

RET_CORRECT_count, 32,             7
RET_CORRECT_total_count, 32,             7

RET_RECOVER_count, 32,             0
RET_RECOVER_total_count, 32,             0

RET_RECOVER_UFLOW_count, 32,             0
RET_RECOVER_UFLOW_total_count, 32,             0

CALL_CORRECT_count, 33,             1
CALL_CORRECT_total_count, 33,             1

CALL_RECOVER_count, 33,             9
CALL_RECOVER_total_count, 33,             9

BTB_CORRECT_count, 34,             3
BTB_CORRECT_total_count, 34,             3

BTB_INCORRECT_BUT_TARGET_CORRECT_count, 34,           139
BTB_INCORRECT_BUT_TARGET_CORRECT_total_count, 34,           139

BTB_INCORRECT_count, 34,           166
BTB_INCORRECT_total_count, 34,           166

IBTB_CORRECT_count, 35,             0
IBTB_CORRECT_total_count, 35,             0

IBTB_INCORRECT_count, 35,             1
IBTB_INCORRECT_total_count, 35,             1

CBR_CORRECT_OFF_PATH_count, 36,            59
CBR_CORRECT_OFF_PATH_total_count, 36,            59

CBR_CORRECT_BTB_MISS_NT_NT_OFF_PATH_count, 36,             0
CBR_CORRECT_BTB_MISS_NT_NT_OFF_PATH_total_count, 36,             0

CBR_RECOVER_MISPREDICT_OFF_PATH_count, 36,             0
CBR_RECOVER_MISPREDICT_OFF_PATH_total_count, 36,             0

CBR_RECOVER_MISFETCH_OFF_PATH_count, 36,             0
CBR_RECOVER_MISFETCH_OFF_PATH_total_count, 36,             0

CBR_RECOVER_BTB_MISS_T_T_OFF_PATH_count, 36,             5
CBR_RECOVER_BTB_MISS_T_T_OFF_PATH_total_count, 36,             5

CBR_RECOVER_BTB_MISS_T_NT_OFF_PATH_count, 36,             0
CBR_RECOVER_BTB_MISS_T_NT_OFF_PATH_total_count, 36,             0

CBR_RECOVER_BTB_MISS_NT_T_OFF_PATH_count, 36,             1
CBR_RECOVER_BTB_MISS_NT_T_OFF_PATH_total_count, 36,             1

BR_CORRECT_OFF_PATH_count, 37,            10
BR_CORRECT_OFF_PATH_total_count, 37,            10

BR_RECOVER_OFF_PATH_count, 37,             5
BR_RECOVER_OFF_PATH_total_count, 37,             5

ICALL_CORRECT_IBTB_OFF_PATH_count, 38,             0
ICALL_CORRECT_IBTB_OFF_PATH_total_count, 38,             0

ICALL_CORRECT_BTB_OFF_PATH_count, 38,             0
ICALL_CORRECT_BTB_OFF_PATH_total_count, 38,             0

